;meanBlue;meanRed;sdBlue;skewnessBlue;dfRG;dfRB;dfGB;entropyBlue;energyBlue;contrastBlue;homogeneityBlue;coverage;cloudType
1;165,8414307;132,6190796;56,48584763;-1,108674221;-30,88568115;-33,22235107;-2,336669922;-5,841317907;0,00420044;10,54;0,639800998;0,515075684;0
2;140,1695557;81,23388672;51,48072086;-0,243823785;-44,49780273;-58,93566895;-14,43786621;-5,51104427;0,00537618;5,0794;0,68242067;0,146728516;0
3;140,7439575;86,453125;50,78637217;-0,421794071;-42,85211182;-54,29083252;-11,4387207;-5,459996512;0,00548445;8,8466;0,646531278;0,12890625;0
4;127,3499756;69,90283203;46,83685144;-0,525160655;-47,92895508;-57,44714355;-9,518188477;-5,606630796;0,00491788;6,4942;0,648815212;0,097351074;0
5;161,6692505;134,3596802;58,18653029;-0,761828888;-31,76782227;-27,30957031;4,458251953;-5,560049217;0,00784283;4,4466;0,695079158;0,532409668;0
6;161,8485107;134,4127808;54,83983463;-0,966821744;-32,09051514;-27,43572998;4,654785156;-5,611396345;0,00592014;6,3012;0,6788733;0,455810547;0
7;192,0888672;123,6259766;57,70048743;-2,227144019;-55,10961914;-68,46289063;-13,35327148;-5,758928913;0,00489144;12,3716;0,667989635;0,177856445;0
8;179,9282837;115,6339722;57,05933313;-1,748813586;-51,74035645;-64,29431152;-12,55395508;-5,662050074;0,00545143;16,7016;0,661710192;0,212280273;0
9;180,1481323;115,055481;57,07003697;-1,682439925;-50,86462402;-65,09265137;-14,22802734;-5,413822517;0,00801064;21,5968;0,683236237;0,247070313;0
10;174,0977173;102,7753906;54,84383932;-1,894334905;-55,79248047;-71,32232666;-15,52984619;-5,704382575;0,00432287;13,0298;0,649757187;0,249084473;0
11;149,4068604;101,9039917;53,14633074;-0,598672443;-41,15313721;-47,50286865;-6,349731445;-5,811346781;0,00363634;25,0636;0,615381962;0,254577637;0
12;167,6972046;115,7915039;54,35091249;-1,803539567;-46,22851563;-51,90570068;-5,677185059;-5,757333089;0,00461522;12,9144;0,627340112;0,213806152;0
13;141,4729004;112,1802368;51,44277267;-0,469922954;-32,63208008;-29,29266357;3,339416504;-5,757339688;0,0036435;8,192;0,653799581;0,600219727;0
14;194,2648926;137,3595581;57,6880165;-2,463871658;-46,89782715;-56,90533447;-10,00750732;-5,858558044;0,00480428;37,619;0,602679255;0,263366699;0
15;171,8185425;138,7017822;57,56504365;-1,554785162;-36,6282959;-33,11676025;3,511535645;-5,641118475;0,00538407;27,7808;0,599928768;0,433532715;0
16;151,2577515;116,5820313;57,89962217;-0,859754178;-37,77032471;-34,67572021;3,094604492;-5,476695001;0,00340979;45,4366;0,575954558;0,395080566;0
17;151,1843872;98,3550415;58,40624414;-0,799038245;-46,8326416;-52,8293457;-5,996704102;-6,09374548;0,00476578;73,0676;0,622203134;0,23059082;0
18;153,9251099;98,9921875;57,72093997;-0,8438612;-47,47961426;-54,93292236;-7,453308105;-5,538463251;0,00565547;11,7374;0,668828792;0,185241699;0
19;167,5352783;130,8824463;56,90165233;-1,245630643;-36,57910156;-36,65283203;-0,073730469;-5,834654222;0,00370528;25,4246;0,601793616;0,505554199;0
20;184,7849121;137,6559448;57,44602014;-2,049170012;-38,76873779;-47,12896729;-8,360229492;-5,491443047;0,01102633;2,6982;0,725996365;0,245666504;0
21;149,4159546;101,9638672;54,74230594;-0,44589665;-39,44104004;-47,4520874;-8,011047363;-5,757815413;0,0057797;3,1468;0,705106354;0,17779541;0
22;154,1620483;107,9995117;55,05943979;-1,083303584;-42,75085449;-46,16253662;-3,411682129;-5,901281879;0,00414484;10,8594;0,63323919;0,205200195;0
23;148,8052979;108,4867554;55,55618028;-0,978779973;-41,63592529;-40,31854248;1,317382813;-5,786862383;0,00385005;14,9306;0,611868818;0,302429199;0
24;151,850708;96,15692139;55,58636809;-0,456285442;-43,87493896;-55,69378662;-11,81884766;-5,709600121;0,00610182;3,7636;0,704538228;0,163879395;0
25;152,6300049;97,64630127;54,61601959;-0,5504341;-43,47039795;-54,98370361;-11,51330566;-5,702251983;0,00611441;4,056;0,684126243;0,171325684;0
26;164,5192261;123,7024536;64,39257788;-0,616711645;-36,91162109;-40,81677246;-3,905151367;-5,924898691;0,00573074;3,6872;0,697643662;0,441955566;0
27;157,9042969;125,9361572;60,4906093;-0,920465991;-38,34020996;-31,96813965;6,372070313;-6,32043293;0,00460265;25,5704;0,618148757;0,467773438;0
28;147,7131958;107,9190063;59,43819033;-0,081564697;-36,39501953;-39,79418945;-3,399169922;-5,618710901;0,00764668;2,9324;0,711308508;0,26171875;0
29;152,9230347;114,1644287;55,95956095;-0,462696197;-36,33746338;-38,75860596;-2,421142578;-5,740553503;0,00539971;5,3566;0,658795668;0,194702148;0
30;151,9907227;126,2764282;56,78809832;-0,434340527;-31,14373779;-25,71429443;5,429443359;-5,388032745;0,00907214;5,7774;0,678860688;0,43157959;0
31;154,9481812;131,3696289;59,53782833;-0,381689363;-29,87573242;-23,57855225;6,297180176;-5,398919128;0,00887111;5,7858;0,687082988;0,479248047;0
32;156,6011353;134,5283813;55,03830327;-0,954459448;-29,91119385;-22,07275391;7,838439941;-5,731175606;0,00461588;12,6568;0,619132734;0,564819336;0
33;159,1587524;136,892334;56,286182;-0,894091825;-30,04351807;-22,26641846;7,777099609;-5,53979159;0,00658223;9,8214;0,638197294;0,550354004;0
34;150,4387207;118,9008789;54,9533446;-0,742922126;-34,71435547;-31,5378418;3,176513672;-5,704569347;0,00413019;14,9072;0,612389978;0,428649902;0
35;172,7960815;126,3964233;56,50883699;-1,67622431;-40,64105225;-46,3996582;-5,758605957;-5,798055778;0,00463102;14,8258;0,624476536;0,258056641;0
36;175,661438;142,9545898;58,84827675;-1,818522186;-37,24151611;-32,70684814;4,534667969;-5,742929664;0,00447498;20,6736;0,601851535;0,48626709;0
37;171,9093628;143,8493652;60,58415688;-1,531243432;-37,18426514;-28,05999756;9,124267578;-6,271976396;0,00523341;17,6286;0,631924806;0,536743164;0
38;158,53125;131,765625;59,10030165;-0,918829427;-35,51586914;-26,765625;8,750244141;-5,695037332;0,00556424;4,9524;0,668703819;0,483520508;0
39;147,3759155;112,3476563;45,97440465;-2,285994985;-39,46533203;-35,02825928;4,437072754;-5,634583583;0,00595656;15,419;0,621031242;0,40234375;0
40;158,7210693;130,6687012;58,27695314;-0,557342254;-32,24395752;-28,05236816;4,191589355;-5,700633777;0,00635557;6,0406;0,667711303;0,483581543;0
41;195,94104;119,0578613;58,76518378;-2,328432281;-57,75219727;-76,88317871;-19,13098145;-5,875368822;0,00522559;35,209;0,615170986;0,145629883;0
42;158,4714355;96,25439453;51,90549284;-1,355878672;-48,1852417;-62,21704102;-14,03179932;-6,071336042;0,00366958;11,8184;0,6248818;0,084472656;0
43;154,1394653;99,16583252;53,38625835;-1,02272064;-46,59130859;-54,97363281;-8,382324219;-5,913821226;0,00413717;9,0146;0,630807194;0,122619629;0
44;144,4224854;79,50769043;54,32565075;-0,596335705;-51,06121826;-64,91479492;-13,85357666;-5,613292149;0,00494598;5,7038;0,691131364;0,127746582;0
45;191,8794556;137,0181274;58,97390864;-2,084726899;-43,88269043;-54,86132813;-10,9786377;-5,77826273;0,00783023;13,3312;0,65062588;0,259643555;0
46;140,7763062;102,6513062;53,85153142;-0,303401649;-36,14910889;-38,125;-1,975891113;-5,605128514;0,0046494;9,3122;0,650471132;0,308166504;0
47;153,6032715;116,0631104;58,57243516;-0,579655519;-37,99377441;-37,54016113;0,453613281;-5,688388994;0,00577311;4,3576;0,688395047;0,422241211;0
48;170,9286499;120,3943481;59,35808684;-1,175606441;-40,91540527;-50,53430176;-9,618896484;-5,469053492;0,00624294;12,5204;0,65512432;0,332580566;0
49;146,8727417;113,5309448;57,11313639;-0,467038404;-37,13555908;-33,34179688;3,793762207;-5,669874948;0,00438136;10,9526;0,633555914;0,306091309;0
50;147,8447876;115,6774902;58,16161481;-0,419670512;-36,54724121;-32,16729736;4,379943848;-5,696075229;0,00452221;9,8816;0,639658837;0,321594238;0
51;139,022583;100,1108398;64,79209028;0,103203529;-38,92327881;-38,91174316;0,011535645;-5,595290116;0,00435185;8,1246;0,647903883;0,372192383;0
52;150,0529175;113,2452393;62,67844997;-0,409026989;-39,44256592;-36,80767822;2,634887695;-5,736319404;0,00576672;7,297;0,648101157;0,333068848;0
53;148,3059692;106,9575806;66,31968841;-0,183498562;-41,38891602;-41,34838867;0,040527344;-5,724339755;0,00576007;4,7814;0,685839855;0,393981934;0
54;143,571228;118,0880127;50,85474575;-0,978679761;-33,73596191;-25,48321533;8,252746582;-5,879296048;0,00353166;4,8332;0,661276373;0,646972656;0
55;139,3540649;96,82788086;57,31727526;-0,205119418;-40,07110596;-42,52618408;-2,455078125;-5,661673347;0,00379598;6,7792;0,673142708;0,354492188;0
56;152,1713257;122,2126465;52,70323762;-0,918057543;-33,75726318;-29,9586792;3,798583984;-6,050438609;0,00280926;16,2844;0,599468136;0,47265625;0
57;145,6529541;116,4686279;51,55823684;-0,749490731;-33,39294434;-29,18432617;4,208618164;-5,885153021;0,00290458;12,4344;0,617413712;0,517456055;0
58;159,2779541;133,3044434;51,37543366;-1,270073443;-31,02923584;-25,97351074;5,055725098;-5,83836561;0,00324209;14,2412;0,609550266;0,644836426;0
59;154,6314697;121,1340942;57,00360373;-0,705677411;-34,24743652;-33,49737549;0,750061035;-5,931308359;0,0030336;11,6862;0,636025955;0,522216797;0
60;138,6951904;95,42370605;60,80425641;0,04632781;-38,72662354;-43,27148438;-4,54486084;-5,668470083;0,00493891;4,4244;0,694792558;0,370422363;0
61;154,1737061;106,2846069;47,51070882;-1,602986892;-40,89520264;-47,88909912;-6,993896484;-5,628486155;0,00617967;5,8498;0,657616419;0,238342285;0
62;156,9262085;134,0427856;54,18284549;-1,629473401;-34,793396;-22,88342285;11,90997314;-5,812825542;0,00361761;16,3994;0,600767815;0,732910156;0
63;142,2285767;102,9639893;54,36568924;-0,474303205;-38,02593994;-39,2645874;-1,238647461;-5,81397289;0,00396409;5,7318;0,662762458;0,284851074;0
64;145,8845825;101,7080078;55,65258985;-0,299591138;-39,16479492;-44,17657471;-5,011779785;-5,488838204;0,00426257;19,771;0,622362118;0,268493652;0
65;151,0671387;102,4681396;47,46549643;-1,272382159;-41,87158203;-48,59899902;-6,727416992;-5,589319852;0,00659252;4,4462;0,678660121;0,182678223;0
66;161,989563;117,8967896;50,09665745;-1,426650543;-38,35925293;-44,09277344;-5,733520508;-5,618309598;0,00567164;10,1612;0,637031995;0,238464355;0
67;170,4667358;143,805542;55,04658971;-1,237918008;-27,94335938;-26,66119385;1,282165527;-5,564234047;0,00555044;14,5496;0,641962774;0,660095215;0
68;154,8703003;118,3800659;50,15721641;-1,323284617;-38,08874512;-36,49023438;1,598510742;-5,715572744;0,00400264;12,1404;0,630770887;0,599853516;0
69;164,4958496;113,5726929;51,31851848;-1,44076056;-42,18682861;-50,92315674;-8,736328125;-5,681568203;0,00453001;13,0678;0,630353729;0,353881836;0
70;143,1460571;98,97314453;44,5063367;-1,359770548;-42,57904053;-44,1729126;-1,59387207;-5,715430414;0,00497272;5,8028;0,682307949;0,265197754;0
71;178,5161133;133,798645;51,6255084;-2,067980374;-38,9229126;-44,71746826;-5,794555664;-5,805131615;0,00457955;17,7448;0,616539286;0,314208984;0
72;170,5778809;140,8618164;48,51164623;-2,183446857;-30,54071045;-29,71606445;0,824645996;-5,756606555;0,00463363;19,8216;0,6090151;0,733581543;0
73;176,9181519;148,4188232;50,02488203;-2,298118341;-32,42736816;-28,49932861;3,928039551;-5,921698911;0,00412415;23,817;0,590460797;0,701599121;0
74;151,0502319;124,6792603;52,61327513;-0,713875367;-32,25091553;-26,37097168;5,879943848;-5,682071396;0,00464026;11,7342;0,624042193;0,499572754;0
75;123,604187;100,5081787;43,05768328;-0,652255076;-33,28308105;-23,0960083;10,18707275;-5,85782941;0,0037414;15,4498;0,610004978;0,480834961;0
76;157,7733765;123,9794922;49,11087168;-1,908753576;-36,03179932;-33,79388428;2,237915039;-5,802818805;0,00554982;3,3744;0,687146501;0,387695313;0
77;147,1298218;94,04052734;49,40042424;-0,900883889;-44,69464111;-53,08929443;-8,39465332;-5,882854429;0,00473205;5,6316;0,662375477;0,128845215;0
78;147,9470825;127,4152832;53,88140558;-1,10364797;-35,19372559;-20,53179932;14,66192627;-5,942079021;0,00577939;4,5038;0,710696087;0,664916992;0
79;142,6837158;124,2325439;53,41831732;-0,829855557;-33,50195313;-18,45117188;15,05078125;-5,335231142;0,00991729;1,9824;0,750067612;0,631652832;0
80;140,5569458;122,475647;52,67512675;-0,813004553;-33,3270874;-18,08129883;15,24578857;-5,41342452;0,00781614;1,77;0,744628527;0,631591797;0
81;143,2203979;117,5177002;44,07238277;-2,158632234;-35,79772949;-25,70269775;10,09503174;-5,294486878;0,00885336;3,9286;0,715604294;0,464172363;0
82;169,027832;147,7900391;53,26404974;-2,426438465;-35,31811523;-21,23779297;14,08032227;-5,605965324;0,00632276;4,4392;0,677764355;0,995544434;0
83;177,2033081;156,7591553;53,59139583;-2,46366793;-32,60974121;-20,44415283;12,16558838;-5,714600574;0,00561359;4,9036;0,676980417;0,983337402;0
84;186,8699341;164,8551636;55,2789721;-2,511095982;-31,75860596;-22,01477051;9,743835449;-5,816281074;0,00497206;3,1184;0,708446859;0,992919922;0
85;182,8341064;160,8572388;52,38486791;-2,463536049;-30,95623779;-21,97686768;8,979370117;-5,795670324;0,00497133;2,8038;0,71666548;0,985961914;0
86;175,1589966;156,826355;47,98368458;-2,519594732;-28,74163818;-18,3326416;10,40899658;-5,620999499;0,00640308;2,1394;0,730563723;0,975402832;0
87;147,3266602;127,5784302;45,62569037;-2,581298726;-34,70062256;-19,74822998;14,95239258;-4,91454454;0,01218222;0,9258;0,80398245;0,817321777;0
88;176,6582031;144,3746338;58,53816354;-1,816908479;-33,63427734;-32,28356934;1,350708008;-5,22854998;0,01236719;1,5812;0,765748479;0,344604492;0
89;176,3342896;150,6660767;58,85569578;-1,822629568;-30,92681885;-25,66821289;5,258605957;-5,230323602;0,01078044;1,6958;0,762515643;0,566650391;0
90;171,3476563;145,4735107;57,64746109;-1,603252718;-33,02593994;-25,87414551;7,151794434;-5,051347356;0,01413941;1,1194;0,793511998;0,48223877;0
91;169,2139282;143,7202759;55,97566157;-1,479102938;-31,31781006;-25,49365234;5,824157715;-5,312625291;0,00918325;1,4682;0,761985119;0,444946289;0
92;160,3309326;119,065979;52,07318809;-1,279987656;-36,70806885;-41,26495361;-4,556884766;-5,778279467;0,00532963;1,9464;0,731130426;0,13482666;0
93;158,65271;117,8439941;52,45229751;-1,026639296;-35,26971436;-40,80871582;-5,539001465;-5,837811214;0,00483771;3,844;0,691127686;0,225830078;0
94;157,4976196;115,9351196;52,25148028;-0,925968358;-35,02264404;-41,5625;-6,539855957;-5,887613187;0,00531548;2,5504;0,721119032;0,246337891;0
95;166,2906494;130,7635498;52,70521554;-1,252847475;-33,11352539;-35,52709961;-2,413574219;-5,654581745;0,00691122;2,2776;0,728455422;0,272827148;0
96;164,5877075;138,2571411;54,33666937;-1,066001322;-29,6618042;-26,33056641;3,331237793;-5,542852355;0,00798172;1,733;0,754660972;0,452636719;0
97;152,918396;124,9473267;55,71991993;-0,607298164;-32,02905273;-27,97106934;4,057983398;-5,454484099;0,00796698;1,6614;0,750549538;0,369140625;0
98;152,8126831;128,6221924;53,44829153;-0,985583239;-32,00170898;-24,19049072;7,811218262;-5,299179815;0,01080011;1,7728;0,74653583;0,409545898;0
99;155,9922485;127,9110718;54,77771586;-1,282794077;-35,35375977;-28,08117676;7,272583008;-5,614019616;0,00700917;1,9304;0,732648319;0,45892334;0
100;147,0655518;94,87744141;51,76086335;-0,57464045;-41,78778076;-52,18811035;-10,40032959;-5,797548602;0,00543755;2,6104;0,721554444;0,083862305;0
101;159,1508789;129,4934692;52,72043675;-1,150067012;-32,64385986;-29,65740967;2,986450195;-5,708234072;0,00555392;3,8024;0,694915279;0,507873535;0
102;181,579834;159,1855469;49,20637797;-2,830158801;-28,95501709;-22,39428711;6,56072998;-5,756256346;0,00554921;3,8706;0,682969226;0,951904297;0
103;188,4986572;166,0822754;50,78694968;-2,861889349;-28,75421143;-22,41638184;6,33782959;-5,698198089;0,00622554;3,455;0,696557535;0,994873047;0
104;160,0744019;136,9141846;45,09117459;-2,235875115;-28,89526367;-23,16021729;5,735046387;-5,702696353;0,00555522;3,4482;0,695213456;0,779663086;0
105;154,961792;122,8860474;54,97671054;-0,874397617;-36,1461792;-32,07574463;4,07043457;-5,697999555;0,00621815;2,721;0,705484799;0,364929199;0
106;159,0078735;126,0876465;53,75790984;-1,048036948;-35,64086914;-32,92022705;2,72064209;-5,693144099;0,00646662;2,3984;0,721047957;0,352539063;0
107;153,0508423;124,7744141;47,65770903;-1,738585384;-34,93017578;-28,27642822;6,653747559;-5,560187196;0,00640322;1,6442;0,748215565;0,594665527;0
108;166,9368286;147,0900269;51,48019009;-1,791038718;-31,34454346;-19,84680176;11,4977417;-4,9928847;0,01364698;0,9584;0,798344699;0,815612793;0
109;148,9624634;116,3271484;54,07798337;-0,810809311;-38,05267334;-32,63531494;5,417358398;-5,625979618;0,00589901;1,702;0,741201513;0,410949707;0
110;183,9034424;155,4069214;52,75414965;-2,80637329;-30,82897949;-28,496521;2,332458496;-5,535326357;0,00769627;3,214;0,699194711;0,596435547;0
111;176,4967041;151,4708252;54,28228247;-2,177258835;-30,85705566;-25,02587891;5,831176758;-5,37995957;0,00879431;2,3162;0,730708821;0,681152344;0
112;174,8433838;142,3996582;58,32961753;-1,825173979;-37,3348999;-32,44372559;4,891174316;-5,622895774;0,00655677;1,8876;0,736102986;0,488037109;0
113;171,1486206;138,9730225;59,78420904;-1,575452833;-36,4128418;-32,17559814;4,237243652;-5,761881968;0,00682152;2,1954;0,747261208;0,494567871;0
114;168,6612549;134,1209106;59,03525189;-1,418422741;-38,19140625;-34,54034424;3,651062012;-5,577611813;0,00659746;1,2488;0,763081702;0,416564941;0
115;170,5028687;136,2753906;56,96354772;-1,426135521;-36,16784668;-34,22747803;1,940368652;-5,473492532;0,00795176;1,6142;0,757756285;0,32434082;0
116;156,1513672;108,3564453;54,32876228;-1,317402625;-43,67468262;-47,79492188;-4,120239258;-5,390894572;0,00731037;1,3644;0,769217266;0,141784668;0
117;156,3106079;115,7660522;56,90766894;-0,871493521;-39,05310059;-40,54455566;-1,491455078;-5,451202359;0,00726998;1,436;0,775058217;0,239196777;0
118;158,0441895;111,6212158;59,87995927;-0,665042075;-43,02685547;-46,42297363;-3,396118164;-5,389682516;0,00944561;1,644;0,777467802;0,242248535;0
119;161,3843994;127,3314209;55,25909567;-0,848608059;-33,46081543;-34,05297852;-0,592163086;-5,422807771;0,0086769;1,4532;0,760423937;0,311584473;0
120;151,2963867;118,3497314;56,27405542;-0,454302467;-33,38311768;-32,94665527;0,436462402;-5,678908791;0,00611972;2,0536;0,730743254;0,297058105;0
121;155,7016602;123,2561646;54,9314948;-0,901174374;-33,38391113;-32,44549561;0,938415527;-5,471034269;0,00720394;1,7946;0,744100481;0,30267334;0
122;155,6065674;126,5771484;54,13532543;-1,391190884;-36,328125;-29,02941895;7,298706055;-5,447327762;0,00856377;5,7444;0,681598636;0,314025879;0
123;148,2735596;121,5421753;52,42423906;-1,093972266;-36,25067139;-26,73138428;9,519287109;-5,266987916;0,00869384;4,6444;0,688944208;0,457580566;0
124;187,194519;142,7429199;54,59131392;-2,146610941;-37,30371094;-44,45159912;-7,147888184;-5,647389558;0,00999291;4,4338;0,698969981;0,257751465;0
125;151,5606689;118,8077393;47,87880334;-1,367647173;-35,04083252;-32,75292969;2,287902832;-5,094242427;0,01206778;1,3744;0,765838666;0,301818848;0
126;162,7425537;118,105957;43,27989505;-3,122298171;-36,62011719;-44,63659668;-8,016479492;-5,236568744;0,0101999;3,5212;0,701566541;0,202148438;0
127;147,473938;119,4057617;53,88727748;-1,183515491;-36,72998047;-28,06817627;8,661804199;-5,94849293;0,00405272;3,9738;0,668743492;0,465942383;0
128;141,7782593;118,6741943;41,74569376;-2,084113402;-33,46612549;-23,10406494;10,36206055;-5,159863373;0,00950333;1,3008;0,771774596;0,609985352;0
129;170,1343384;125,6137085;49,77388734;-1,904768323;-22,94750977;-44,52062988;-21,57312012;-5,976991993;0,00493461;8,782;0,634127903;0,209228516;0
130;152,7283325;129,7277832;45,99764263;-2,115066379;-33,51068115;-23,00054932;10,51013184;-5,706274554;0,00604062;3,3536;0,692134623;0,737304688;0
131;127,3123169;91,359375;46,55996928;-1,111141406;-42,44036865;-35,95294189;6,487426758;-5,783346196;0,00637631;3,6058;0,72346671;0,164489746;0
132;158,2877197;125,0617676;48,46385679;-1,641068251;-37,42718506;-33,22595215;4,20123291;-5,888876076;0,00489774;4,827;0,671928817;0,365112305;0
133;139,8446655;52,22625732;47,50366185;-1,565385404;-62,93963623;-87,6184082;-24,67877197;-5,577031611;0,00598395;1,1124;0,781141918;0,076782227;1
134;133,142334;57,37402344;40,72015644;-1,668540037;-52,69433594;-75,76831055;-23,07397461;-5,400884607;0,00707846;0,933;0,793288778;0,061035156;1
135;142,1322021;82,26275635;51,50374897;-0,749171489;-51,85375977;-59,8694458;-8,015686035;-5,536920724;0,00682997;0,9496;0,782777466;0,106384277;1
136;166,3760986;82,9140625;57,4782591;-1,335005965;-62,16149902;-83,46203613;-21,30053711;-5,674935814;0,00549128;1,2894;0,769798205;0,109680176;1
137;132,9727783;54,50939941;47,78771875;-0,850171209;-59,73022461;-78,46337891;-18,7331543;-5,565976356;0,005835;1,2566;0,759020099;0,074829102;1
138;172,1506348;92,64984131;54,23391672;-1,832566157;-62,27954102;-79,50079346;-17,22125244;-5,813283815;0,00487754;1,5356;0,742936227;0,080383301;1
139;151,4226074;68,13708496;52,08970429;-1,063725888;-58,91082764;-83,28552246;-24,37469482;-5,735032913;0,00543034;1,6494;0,759345876;0,072998047;1
140;146,9091187;69,71343994;47,55945546;-1,055456242;-53,91845703;-77,19567871;-23,27722168;-5,766083759;0,0053736;1,587;0,744712375;0,05847168;1
141;146,7886353;69,24761963;48,92175235;-0,889174635;-53,86224365;-77,54101563;-23,67877197;-5,760906994;0,00544907;1,5172;0,753595364;0,059875488;1
142;146,3085327;68,49139404;48,69172203;-0,912671051;-54,79394531;-77,81713867;-23,02319336;-5,777067932;0,00532839;1,4422;0,752648998;0,058898926;1
143;161,8374634;73,75402832;55,44343208;-1,590030822;-66,61206055;-88,08343506;-21,47137451;-5,782693654;0,00486065;1,8926;0,730865928;0,090515137;1
144;181,6329346;98,4977417;55,86862401;-2,071638783;-63,77972412;-83,13519287;-19,35546875;-5,829895169;0,00457596;1,6804;0,741603893;0,094909668;1
145;158,461853;67,21533203;53,43711054;-1,620904652;-65,9520874;-91,246521;-25,29443359;-5,664750024;0,00513208;3,135;0,736368745;0,087585449;1
146;148,7646484;71,11749268;52,29869112;-1,419254358;-62,78076172;-77,64715576;-14,86639404;-5,790807253;0,00591654;1,4664;0,772814965;0,091247559;1
147;144,8400269;66,7677002;50,09961464;-0,785318784;-57,12487793;-78,07232666;-20,94744873;-5,739519677;0,00551294;1,2928;0,757062816;0,067749023;1
148;130,453064;54,52264404;42,63185133;-1,035630723;-53,04284668;-75,93041992;-22,88757324;-5,630980416;0,00599186;1,2448;0,761289495;0,057861328;1
149;149,7622681;64,76251221;48,05626203;-1,27051164;-57,77825928;-84,99975586;-27,22149658;-5,687243126;0,00545576;1,4378;0,754220625;0,061401367;1
150;153,6384888;69,5390625;48,04300213;-1,431547317;-56,94488525;-84,09942627;-27,15454102;-5,745349827;0,00533264;1,5108;0,754396667;0,062133789;1
151;133,123291;56,11590576;46,8361723;-1,18471479;-60,36254883;-77,00738525;-16,64483643;-5,500548394;0,0063922;1,1144;0,770792283;0,086547852;1
152;156,5769043;85,32330322;53,6639795;-0,825550683;-53,51708984;-71,25360107;-17,73651123;-5,782031195;0,00600218;1,4966;0,757743806;0,065246582;1
153;179,6833496;85,04266357;56,64389503;-2,017667259;-67,91412354;-94,64068604;-26,7265625;-5,7047801;0,00522855;1,2282;0,764824723;0,08404541;1
154;152,4806519;90,42150879;53,32305493;-0,641327308;-49,3883667;-62,05914307;-12,67077637;-5,764800785;0,00630975;1,4566;0,755901339;0,094299316;1
155;156,0559692;106,5229492;56,78576868;-0,599610698;-43,14910889;-49,53302002;-6,383911133;-5,566431379;0,0075172;1,2416;0,772975805;0,147888184;1
156;155,7203979;73,29382324;55,05817125;-1,234769396;-61,12646484;-82,42657471;-21,30010986;-5,686706624;0,00564103;1,2298;0,769118507;0,089782715;1
157;158,0703125;71,53863525;54,84722492;-1,498885627;-63,93768311;-86,53167725;-22,59399414;-5,749202106;0,00490243;1,5578;0,752007663;0,087463379;1
158;138,8441162;59,49237061;49,56752794;-1,179060508;-61,52429199;-79,35174561;-17,82745361;-5,557045376;0,0061822;0,9658;0,778388663;0,085327148;1
159;155,7509155;73,42114258;53,74548413;-1,128382741;-59,35467529;-82,32977295;-22,97509766;-5,649375107;0,0059148;1,3538;0,76935047;0,077148438;1
160;143,7262573;63,11450195;46,03584358;-1,27717114;-56,20782471;-80,61175537;-24,40393066;-5,636347313;0,00603779;1,1626;0,771821188;0,06036377;1
161;133,9436646;57,64154053;50,1283224;-0,871112313;-61,22180176;-76,30212402;-15,08032227;-5,567541951;0,00640711;1,095;0,775308651;0,088439941;1
162;150,296936;75,43322754;50,02652987;-0,931410774;-53,18322754;-74,8637085;-21,68048096;-5,721246009;0,0060421;1,2602;0,763445085;0,05859375;1
163;155,4428711;66,86517334;54,07480755;-1,193562395;-61,44091797;-88,57769775;-27,13677979;-5,725732275;0,00525486;1,449;0,759982762;0,085021973;1
164;148,2976074;65,62054443;47,25134665;-1,222701003;-55,27661133;-82,67706299;-27,40045166;-5,710091644;0,00584858;1,3696;0,761442116;0,058532715;1
165;137,1153564;54,08477783;50,246647;-1,051243252;-63,66119385;-83,03057861;-19,36938477;-5,585676206;0,00600494;1,0632;0,775067926;0,087890625;1
166;167,364502;88,33544922;58,34968982;-1,275826227;-59,03259277;-79,02905273;-19,99645996;-5,654456833;0,00575998;1,1798;0,769708216;0,133666992;1
167;155,0614014;78,63586426;57,32258406;-0,622352365;-56,22839355;-76,42553711;-20,19714355;-5,653883016;0,00681859;1,4738;0,765386133;0,070861816;1
168;157,2164917;86,80621338;51,14220811;-1,498995595;-55,85461426;-70,41027832;-14,55566406;-5,628729617;0,00590441;0,918;0,782414546;0,097229004;1
169;153,7592163;94,84533691;56,91031206;-0,987341646;-49,29571533;-58,91387939;-9,618164063;-5,568436188;0,00628923;1,0484;0,780002732;0,157348633;1
170;145,3226318;69,73120117;50,79107687;-0,893538177;-54,65423584;-75,59143066;-20,93719482;-5,663623488;0,00617607;1,087;0,776317985;0,067077637;1
171;141,1173706;67,12890625;50,78517538;-0,626269956;-54,00738525;-73,98846436;-19,9810791;-5,662679979;0,00612004;1,0124;0,780736917;0,063049316;1
172;170,458313;84,55371094;55,43578235;-1,491932207;-60,40655518;-85,90460205;-25,49804688;-5,684159657;0,00538089;1,0816;0,773949129;0,100952148;1
173;141,1385498;56,09356689;48,68823218;-1,184756537;-62,41522217;-85,04498291;-22,62976074;-5,626039428;0,00587871;1,2228;0,774648721;0,07421875;1
174;131,8078613;66,12438965;45,36380421;-1,008259703;-50,93609619;-65,68347168;-14,74737549;-5,491017492;0,0070181;0,8942;0,79813329;0,065002441;1
175;188,1630249;103,7196655;54,62272697;-2,156879195;-60,47692871;-84,44335938;-23,96643066;-5,721686565;0,00522881;1,2778;0,76965009;0,087341309;1
